millis,Heading / Euler X (degrees Magnetic) [raw],Roll / Euler Y [raw],Pitch / Euler Z [raw],Linear Accel (X) [raw],Linear Accel (Y) [raw],Linear Accel (Z) [raw],Gravity Accel (X) [raw],Gravity Accel (Y) [raw],Gravity Accel (Z) [raw],Heading / Euler X,Roll / Euler Y,Pitch / Euler Z,Linear Accel (X),Linear Accel (Y),Linear Accel (Z),Gravity Accel (X),Gravity Accel (Y),Gravity Accel (Z),# Satellites Tracking,HDOP (Horizontal Dilution of Precision),Latitude,Longitude,Fix Age,Date (UTC),Time (UTC),Date Age,Altitude (meters) [raw],Altitude (meters),Vehicle Heading (degrees True),Vehicle Speed (knots) [raw],Vehicle Speed (knots),Characters Received,Sentences Received,# Checksum Failures,Ambient Temperature (*Celcius),Ambient Pressure (Pascal) [raw],Relative Humidity (%),Altitude (meters) [raw]
6976948,223.38,2.12,6.19,0.61,1.31,-0.18,0.38,-1.07,9.73,221.27,1.85,5.5,0.34,0.98,-0.14,0.32,-0.95,9.75,0,9999,38.13464,-85.78611,3511,7/25/2017,5:33:12,775,197.7,197.7,207.52,25.68,25.68,1422556,4179,99,27.73,100185.19,62.59,95.33
6977833,214.56,2.25,10.94,0.35,0.47,-0.38,0.39,-1.86,9.62,214.75,2.19,10.95,-0.23,0.4,0.02,0.38,-1.86,9.62,0,9999,38.13464,-85.78611,3512,7/25/2017,5:33:13,656,197.7,197.7,207.52,25.68,25.68,1422712,4179,99,27.74,100190.09,62.56,94.92
6978721,214.69,1.69,5.81,-0.32,-0.79,1.19,0.29,-0.99,9.75,214.57,1.73,5.75,-0.36,-0.21,0.08,0.3,-0.98,9.75,0,9999,38.13464,-85.78611,3513,7/25/2017,5:33:14,540,197.7,197.7,207.52,25.68,25.68,1422868,4179,99,27.73,100187.92,62.56,95.1
6979585,216.75,1.5,5.56,-0.7,-0.41,-0.28,0.26,-0.95,9.75,216.58,1.5,5.62,-0.5,-0.12,-0.06,0.26,-0.96,9.75,0,9999,38.13464,-85.78611,3514,7/25/2017,5:33:15,352,197.7,197.7,207.52,25.68,25.68,1423024,4179,99,27.74,100186.38,62.56,95.23
6980451,219.19,1.94,5.56,-0.73,-0.4,-0.74,0.34,-0.95,9.75,218.93,1.93,5.55,-0.54,0.08,-0.2,0.33,-0.95,9.75,0,9999,38.13464,-85.78611,3515,7/25/2017,5:33:16,110,197.7,197.7,207.52,25.68,25.68,1423337,4179,99,27.74,100186.38,62.55,95.23
6981317,221.5,1.56,5.56,-0.19,0.58,0.02,0.27,-0.95,9.75,221.31,1.55,5.54,-0.2,0.21,0.49,0.27,-0.95,9.75,0,9999,38.13464,-85.78611,3516,7/25/2017,5:33:17,127,197.7,197.7,207.52,25.68,25.68,1423493,4179,99,27.74,100187.74,62.51,95.12
6982187,223.19,1.81,5.31,-0.5,-0.04,0.09,0.31,-0.91,9.75,223,1.62,5.33,-0.41,0.42,0.14,0.28,-0.91,9.75,0,9999,38.13464,-85.78611,3516,7/25/2017,5:33:18,3,197.7,197.7,207.52,25.68,25.68,1423629,4179,99,27.74,100186.78,62.51,95.2
6983067,225.06,1.62,5.31,-0.72,0.41,0.11,0.28,-0.9,9.76,224.9,1.66,5.33,-0.57,0.31,0.09,0.29,-0.91,9.76,0,9999,38.13464,-85.78611,3517,7/25/2017,5:33:18,883,197.7,197.7,207.52,25.68,25.68,1423677,4179,99,27.74,100185.01,62.44,95.35
6983943,226.5,1.75,5.06,-0.21,1.1,0.35,0.3,-0.86,9.76,226.35,1.71,5.07,-0.5,0.74,0.11,0.29,-0.86,9.76,0,9999,38.13464,-85.78611,3518,7/25/2017,5:33:19,777,197.7,197.7,207.52,25.68,25.68,1423805,4179,99,27.74,100188.15,62.5,95.08
6984817,228.38,2.19,5.5,-0.91,0.18,1.11,0.37,-0.94,9.75,228.11,2.29,5.33,-0.82,0.55,0.34,0.39,-0.91,9.75,0,9999,38.13464,-85.78611,3519,7/25/2017,5:33:20,639,197.7,197.7,207.52,25.68,25.68,1423961,4179,99,27.75,100189.92,62.47,94.93
6985676,231.06,1.75,4.62,-0.73,-0.11,-0.31,0.3,-0.79,9.76,230.83,1.75,4.65,-0.71,0.45,-0.05,0.3,-0.8,9.76,0,9999,38.13464,-85.78611,3520,7/25/2017,5:33:21,341,197.7,197.7,207.52,25.68,25.68,1424274,4179,99,27.75,100190.33,62.52,94.9
6986587,232.75,1.75,4.31,-0.56,0.46,-0.3,0.3,-0.74,9.77,232.67,1.74,4.35,-0.29,0.61,0.04,0.3,-0.74,9.77,0,9999,38.13464,-85.78611,3521,7/25/2017,5:33:22,397,197.7,197.7,207.52,25.68,25.68,1424430,4179,99,27.75,100190.33,62.51,94.9
6987464,233.94,1.5,3.75,-0.31,0.29,1.1,0.25,-0.64,9.78,233.78,1.6,3.83,-0.54,0.59,0.16,0.27,-0.65,9.78,0,9999,38.13464,-85.78611,3522,7/25/2017,5:33:23,265,197.7,197.7,207.52,25.68,25.68,1424586,4179,99,27.75,100198.52,62.47,94.21
6988341,236.06,0.62,3.56,-0.62,0.3,0.76,0.11,-0.61,9.78,235.92,0.67,3.56,-0.48,0.7,0.04,0.12,-0.61,9.78,0,9999,38.13464,-85.78611,3523,7/25/2017,5:33:24,160,197.7,197.7,207.52,25.68,25.68,1424742,4179,99,27.75,100197.97,62.48,94.26
6989242,237.06,1.31,3.31,0.46,0.58,0.16,0.23,-0.57,9.78,237,1.29,3.28,0.05,0.76,0.1,0.22,-0.56,9.78,0,9999,38.13464,-85.78611,3524,7/25/2017,5:33:25,78,197.7,197.7,207.52,25.68,25.68,1424898,4179,99,27.76,100198.38,62.47,94.22
6990114,238.12,1.75,3.31,0.03,0.98,0.75,0.3,-0.57,9.78,238.01,1.7,3.27,-0.33,0.57,0.3,0.29,-0.56,9.78,0,9999,38.13464,-85.78611,3524,7/25/2017,5:33:26,950,197.7,197.7,207.52,25.68,25.68,1424966,4179,99,27.76,100204.62,62.49,93.7
6990998,239.19,0.38,3.44,-0.06,1.25,-0.77,0.06,-0.59,9.78,239.09,0.53,3.5,-0.23,0.52,-0.7,0.09,-0.6,9.78,0,9999,38.13464,-85.78611,3525,7/25/2017,5:33:26,668,197.7,197.7,207.52,25.68,25.68,1425211,4179,99,27.76,100206,62.6,93.58
6991863,239.25,0,3.19,-0.78,-0.15,-0.52,0,-0.54,9.79,239.25,-0.23,3.2,-0.4,0.33,-0.4,-0.04,-0.55,9.79,0,9999,38.13464,-85.78611,3526,7/25/2017,5:33:27,637,197.7,197.7,207.52,25.68,25.68,1425367,4179,99,27.77,100204.08,62.61,93.75
6992713,239.25,1.44,2.75,0.55,0.72,-0.33,0.25,-0.47,9.79,239.25,1.48,2.86,0,0.59,-0.18,0.26,-0.49,9.79,0,9999,38.13464,-85.78611,3527,7/25/2017,5:33:28,543,197.7,197.7,207.52,25.68,25.68,1425523,4179,99,27.77,100204.48,62.64,93.71
6993599,239.25,1.5,2.69,0.51,0.43,1.77,0.26,-0.47,9.79,239.25,1.49,2.69,0.11,0.6,0.45,0.26,-0.46,9.79,0,9999,38.13464,-85.78611,3528,7/25/2017,5:33:29,418,197.7,197.7,207.52,25.68,25.68,1425679,4179,99,27.77,100203.12,62.66,93.83
6994510,239,1.12,2.69,0.38,0.96,-1.05,0.19,-0.46,9.79,239.06,1.16,2.68,0.41,0.9,0.18,0.2,-0.46,9.79,0,9999,38.13464,-85.78611,3529,7/25/2017,5:33:30,264,197.7,197.7,207.52,25.68,25.68,1425835,4179,99,27.77,100199.43,62.6,94.14
6995396,238.25,1.81,2.5,0.11,0.66,0.41,0.31,-0.43,9.79,238.27,1.8,2.57,0.15,0.52,0.09,0.31,-0.44,9.79,0,9999,38.13464,-85.78611,3530,7/25/2017,5:33:31,41,197.7,197.7,207.52,25.68,25.68,1426148,4179,99,27.77,100206.64,62.62,93.53
6996278,238.5,1.25,2.62,-0.14,-0.07,0.56,0.21,-0.45,9.79,238.5,1.3,2.63,0.06,0.35,-0.21,0.22,-0.45,9.79,0,9999,38.13464,-85.78611,3531,7/25/2017,5:33:32,55,197.7,197.7,207.52,25.68,25.68,1426304,4179,99,27.77,100202.53,62.57,93.87
6998475,238.5,1.69,2.44,0,0.75,0.11,0.29,-0.42,9.79,238.5,1.69,2.46,0.17,0.58,-0.26,0.29,-0.42,9.79,0,9999,38.13464,-85.78611,3533,7/25/2017,5:33:34,2254,197.7,197.7,207.52,25.68,25.68,1426493,4179,100,27.78,100204.72,62.57,93.69
6999375,238.44,1.62,2.44,0.36,1.04,-0.31,0.28,-0.42,9.79,238.44,1.63,2.42,0.2,0.46,-0.14,0.28,-0.42,9.79,0,9999,38.13464,-85.78611,3534,7/25/2017,5:33:35,208,197.7,197.7,207.52,25.68,25.68,1426649,4179,100,27.78,100200.62,62.53,94.04
7000274,238.38,1.44,2.38,-0.01,1.31,-0.58,0.24,-0.41,9.79,238.38,1.46,2.33,-0.02,0.7,-0.07,0.25,-0.4,9.79,0,9999,38.13464,-85.78611,3535,7/25/2017,5:33:36,1107,197.7,197.7,207.52,25.68,25.68,1426817,4179,100,27.78,100206.08,62.52,93.58
7001169,238.69,1.44,2.25,0.19,1.37,2.98,0.25,-0.39,9.79,238.67,1.45,2.32,-0.06,1,0.71,0.25,-0.4,9.79,0,9999,38.13464,-85.78611,3535,7/25/2017,5:33:37,771,197.7,197.7,207.52,25.68,25.68,1427074,4179,100,27.78,100205.67,62.54,93.61
7002061,238.69,1.5,2.12,0.19,1,0.31,0.25,-0.36,9.79,238.69,1.49,2.16,-0.02,1.22,-0.34,0.25,-0.37,9.79,0,9999,38.13464,-85.78611,3536,7/25/2017,5:33:37,879,197.7,197.7,207.52,25.68,25.68,1427138,4179,100,27.78,100209.22,62.47,93.31
7002955,238.69,1.75,2.06,-0.07,1.88,-2.27,0.3,-0.35,9.79,238.69,1.72,2.07,-0.05,1.58,-0.84,0.3,-0.35,9.79,0,9999,38.13464,-85.78611,3537,7/25/2017,5:33:38,783,197.7,197.7,207.52,25.68,25.68,1427274,4179,100,27.78,100208.27,62.52,93.39
7003846,238.69,1.5,1.81,-0.2,2.01,1.76,0.26,-0.31,9.79,238.69,1.54,1.82,-0.05,1.71,0.31,0.26,-0.31,9.79,0,9999,38.13464,-85.78611,3538,7/25/2017,5:33:39,686,197.7,197.7,207.52,25.68,25.68,1427430,4179,100,27.78,100212.36,62.47,93.05
7004742,238.5,1.75,1.88,-0.04,1.24,-3.29,0.3,-0.32,9.79,238.5,1.76,1.82,0.02,1.7,-1.24,0.3,-0.31,9.79,0,9999,38.13464,-85.78611,3539,7/25/2017,5:33:40,562,197.7,197.7,207.52,25.68,25.68,1427586,4179,100,27.79,100215.5,62.46,92.79
7005664,238.5,1.75,1.88,-0.13,1.42,1.63,0.3,-0.32,9.79,238.5,1.75,1.88,-0.02,1.31,-0.19,0.3,-0.32,9.79,0,9999,38.13464,-85.78611,3540,7/25/2017,5:33:41,325,197.7,197.7,207.52,25.68,25.68,1427899,4179,100,27.79,100215.88,62.43,92.75
7006559,238.31,2,1.88,0.05,1.97,2.4,0.34,-0.32,9.79,238.36,1.98,1.88,0.15,1.62,0.65,0.34,-0.32,9.79,0,9999,38.13464,-85.78611,3541,7/25/2017,5:33:42,390,197.7,197.7,207.52,25.68,25.68,1428055,4179,100,27.78,100216.46,62.45,92.7
7007459,237.88,2.31,1.94,-0.16,1.87,-1.01,0.39,-0.33,9.79,237.89,2.24,1.97,-0.06,1.95,-0.4,0.39,-0.34,9.79,0,9999,38.13464,-85.78611,3542,7/25/2017,5:33:43,296,197.7,197.7,207.52,25.68,25.68,1428211,4179,100,27.79,100214.92,62.4,92.83
7008362,237.88,2.56,1.56,0.05,1.74,2.24,0.44,-0.27,9.79,237.88,2.56,1.56,0.05,1.98,-0.09,0.44,-0.27,9.79,0,9999,38.13464,-85.78611,3543,7/25/2017,5:33:44,187,197.7,197.7,207.52,25.68,25.68,1428367,4179,100,27.79,100220.38,62.43,92.38
7009291,237.75,2.69,1.5,-0.16,1.82,-1.98,0.46,-0.26,9.79,237.79,2.67,1.5,0.05,1.86,0.06,0.46,-0.26,9.79,0,9999,38.13464,-85.78611,3544,7/25/2017,5:33:45,116,197.7,197.7,207.52,25.68,25.68,1428523,4179,100,27.79,100214.92,62.39,92.83
7010193,237.19,2.56,1.81,-0.15,1.16,0.61,0.44,-0.31,9.79,237.23,2.59,1.81,0,1.47,0.38,0.44,-0.31,9.79,0,9999,38.13464,-85.78611,3544,7/25/2017,5:33:46,1018,197.7,197.7,207.52,25.68,25.68,1428667,4179,100,27.8,100221.61,62.33,92.27
7011103,237.06,2.44,1.94,-0.11,1.65,-0.72,0.42,-0.33,9.79,237.1,2.45,1.94,-0.03,1.59,-0.16,0.42,-0.33,9.79,0,9999,38.13464,-85.78611,3545,7/25/2017,5:33:47,769,197.7,197.7,207.52,25.68,25.68,1428900,4179,100,27.8,100218.33,62.38,92.55
7011981,237.06,3.19,1.44,-0.18,1.59,0.49,0.54,-0.25,9.78,237.06,3.23,1.44,0,1.76,0.36,0.55,-0.24,9.78,0,9999,38.13464,-85.78611,3546,7/25/2017,5:33:47,816,197.7,197.7,207.52,25.68,25.68,1428992,4179,100,27.8,100217.51,62.3,92.62
7012889,237.06,2.75,1.94,-0.08,0.89,-1.02,0.47,-0.33,9.78,237.06,2.75,1.91,0.02,0.81,-0.56,0.47,-0.33,9.78,0,9999,38.13464,-85.78611,3547,7/25/2017,5:33:48,676,197.7,197.7,207.52,25.68,25.68,1429148,4179,100,27.8,100214.22,62.3,92.89
7013797,237.06,2.75,1.69,0.13,0.64,0,0.47,-0.29,9.79,237.06,2.7,1.79,0.07,0.58,-0.12,0.47,-0.31,9.79,0,9999,38.13464,-85.78611,3548,7/25/2017,5:33:49,615,197.7,197.7,207.52,25.68,25.68,1429304,4179,100,27.8,100215.59,62.31,92.78
7014710,237.06,3,3,0.19,0.1,-0.02,0.51,-0.51,9.77,237.06,2.91,2.55,0.23,-0.44,-0.09,0.5,-0.44,9.78,0,9999,38.13464,-85.78611,3549,7/25/2017,5:33:50,537,197.7,197.7,207.52,25.68,25.68,1429460,4179,100,27.81,100217.33,62.3,92.52
7015610,236.94,3.06,3.94,0.09,-1.03,0.18,0.53,-0.67,9.76,236.97,2.97,3.77,0.12,-1.23,-0.09,0.51,-0.65,9.77,0,9999,38.13464,-85.78611,3550,7/25/2017,5:33:51,218,197.7,197.7,207.52,25.68,25.68,1429773,4179,100,27.8,100216.55,62.33,92.7
7016481,232.25,1,1.75,-0.22,-1.74,-1.43,0.17,-0.28,9.8,234.32,1.56,2.68,-0.17,-1.03,-0.1,0.26,-0.45,9.78,0,9999,38.13464,-85.78611,3551,7/25/2017,5:33:52,297,197.7,197.7,207.52,25.68,25.68,1429929,4179,100,27.8,100218.33,62.36,92.55
7017363,228.75,0.19,0.56,-0.22,-0.82,-0.14,0.03,-0.1,9.8,228.75,0.3,0.52,0.04,-0.66,-0.18,0.05,-0.09,9.8,0,9999,38.13464,-85.78611,3552,7/25/2017,5:33:53,121,197.7,197.7,207.52,25.68,25.68,1430085,4179,100,27.8,100213.81,62.35,92.93
7018246,228.12,-0.75,0.38,0.23,-0.02,0.02,-0.12,-0.07,9.8,228.19,-0.66,0.44,0.04,-0.44,0.03,-0.11,-0.07,9.8,0,9999,38.13464,-85.78611,3553,7/25/2017,5:33:54,74,197.7,197.7,207.52,25.68,25.68,1430241,4179,100,27.81,100217.73,62.31,92.6
7019128,227.31,-0.25,-0.62,-0.1,0.42,-1.24,-0.04,0.12,9.8,227.41,-0.36,-0.57,0.23,-0.05,-0.3,-0.06,0.1,9.8,0,9999,38.13464,-85.78611,3553,7/25/2017,5:33:55,957,197.7,197.7,207.52,25.68,25.68,1430313,4179,100,27.81,100211.86,62.32,93.09
7020033,225.69,1.56,-0.69,-0.21,-0.89,-0.06,0.26,0.12,9.8,225.71,1.39,-0.69,-0.08,-0.94,0.68,0.24,0.12,9.8,0,9999,38.13464,-85.78611,3554,7/25/2017,5:33:55,853,197.7,197.7,207.52,25.68,25.68,1430397,4179,100,27.81,100214.59,62.35,92.86
7020915,225.69,1.31,-0.12,0.05,-0.39,-0.41,0.22,0.02,9.8,225.69,1.38,-0.12,0.08,-0.78,-0.01,0.24,0.02,9.8,0,9999,38.13464,-85.78611,3555,7/25/2017,5:33:56,572,197.7,197.7,207.52,25.68,25.68,1430710,4179,100,27.81,100207.77,62.33,93.44
7021813,225.69,0.94,-0.12,-1.05,-0.8,-0.42,0.16,0.02,9.8,225.69,0.96,-0.07,-0.3,-0.67,-0.2,0.16,0.01,9.8,0,9999,38.13464,-85.78611,3556,7/25/2017,5:33:57,604,197.7,197.7,207.52,25.68,25.68,1430866,4179,100,27.81,100207.77,62.35,93.44
7022667,225.69,1.75,-0.25,0.26,-0.23,0.15,0.3,0.04,9.8,225.69,1.57,-0.19,0.11,0.12,0.32,0.27,0.03,9.8,0,9999,38.13464,-85.78611,3557,7/25/2017,5:33:58,488,197.7,197.7,207.52,25.68,25.68,1431022,4179,100,27.81,100210.91,62.38,93.17
7023539,225.75,0.44,0.31,0.17,-0.69,0.93,0.07,-0.05,9.8,225.75,0.57,0.31,-0.07,0.11,-0.1,0.1,-0.05,9.8,0,9999,38.13464,-85.78611,3558,7/25/2017,5:33:59,357,197.7,197.7,207.52,25.68,25.68,1431178,4179,100,27.81,100212.27,62.43,93.06
7024409,225.75,0.62,-1.31,-0.04,0.61,0.12,0.11,0.23,9.8,225.75,0.31,-1.16,-0.07,0.57,-0.18,0.05,0.2,9.8,0,9999,38.13464,-85.78611,3559,7/25/2017,5:34:00,248,197.7,197.7,207.52,25.68,25.68,1431334,4179,100,27.81,100215.82,62.46,92.76
7025283,225.75,1.88,-0.69,0.04,1.32,1.52,0.33,0.12,9.8,225.75,1.83,-0.76,0.08,1.44,0.29,0.32,0.13,9.8,0,9999,38.13464,-85.78611,3560,7/25/2017,5:34:01,1121,197.7,197.7,207.52,25.68,25.68,1431562,4179,100,27.81,100213.09,62.44,92.99
7026173,225.75,2.38,-1.06,0.29,2.31,1.02,0.41,0.18,9.79,225.75,2.34,-1.03,0.25,2.55,-0.59,0.4,0.18,9.79,0,9999,38.13464,-85.78611,3560,7/25/2017,5:34:02,847,197.7,197.7,207.52,25.68,25.68,1431759,4179,100,27.82,100218,62.49,92.58
7027077,225.75,2.5,-1.06,-0.03,2.77,-0.91,0.43,0.18,9.79,225.75,2.49,-1.07,0.05,2.9,-0.21,0.43,0.18,9.79,0,9999,38.13464,-85.78611,3561,7/25/2017,5:34:02,888,197.7,197.7,207.52,25.68,25.68,1431835,4179,100,27.82,100218.38,62.48,92.54
7027967,227.81,1.88,-1.06,-1.11,3.49,1.34,0.32,0.18,9.79,227.3,2,-1.07,-0.84,3.33,-0.55,0.34,0.18,9.79,0,9999,38.13464,-85.78611,3562,7/25/2017,5:34:03,788,197.7,197.7,207.52,25.68,25.68,1431959,4179,100,27.82,100218,62.48,92.58
7028833,240,1,-0.69,-1.73,2.02,0.77,0.17,0.12,9.8,238.72,1.34,-0.85,-1.17,2.06,0.24,0.23,0.15,9.8,0,9999,38.13464,-85.78611,3563,7/25/2017,5:34:04,662,197.7,197.7,207.52,25.68,25.68,1432115,4179,100,27.82,100209.8,62.42,93.27
7029691,258.31,-0.31,-1.44,-0.52,-0.16,-2.35,-0.05,0.25,9.8,256.46,0.08,-1.26,-1.14,0.79,-0.78,0.01,0.22,9.8,0,9999,38.13464,-85.78611,3564,7/25/2017,5:34:05,514,197.7,197.7,207.52,25.68,25.68,1432271,4179,100,27.82,100208.44,62.42,93.38
7031186,293.12,0.19,0.44,-1.41,0.32,0.9,0.04,-0.08,9.8,280.25,-0.19,-0.08,-1.62,0.09,0.25,-0.03,0.01,9.8,0,9999,38.13464,-85.78611,3565,7/25/2017,5:34:07,846,197.7,197.7,207.52,25.68,25.68,1432647,4179,100,27.83,100215.09,62.45,92.82
7032692,319.62,1.06,-1.69,-1.28,0.34,-0.48,0.18,0.3,9.8,318.46,1.06,-1.54,-1.28,0.22,-0.03,0.18,0.26,9.8,0,9999,38.13464,-85.78611,3567,7/25/2017,5:34:08,510,197.7,197.7,207.52,25.68,25.68,1432839,4179,101,27.82,100209.22,62.49,93
7033555,329.88,0.62,-2.62,-0.48,0.19,-0.46,0.11,0.45,9.79,329.17,0.92,-2.58,-0.75,0.35,-0.31,0.16,0.44,9.79,0,9999,38.13464,-85.78611,3568,7/25/2017,5:34:09,340,197.7,197.7,207.52,25.68,25.68,1432995,4179,101,27.83,100209.62,62.45,93.28
7034404,337.19,-0.44,-4.62,-1.08,-0.24,-0.09,-0.07,0.79,9.77,336.5,-0.2,-4.46,-0.75,-0.03,-0.36,-0.04,0.76,9.77,0,9999,38.13464,-85.78611,3569,7/25/2017,5:34:10,229,197.7,197.7,207.52,25.68,25.68,1433151,4179,101,27.83,100211,62.44,93.16
7035279,344.94,0.56,-2.44,-0.46,0.59,1.08,0.09,0.42,9.79,344.41,0.36,-2.6,-0.7,0.35,0.84,0.06,0.45,9.79,0,9999,38.13464,-85.78611,3570,7/25/2017,5:34:11,1104,197.7,197.7,207.52,25.68,25.68,1433371,4179,101,27.83,100212.36,62.48,93.05
7036139,345.12,0.94,-1.38,-0.09,0.86,0.83,0.16,0.24,9.8,345.23,0.86,-1.34,-0.24,0.7,-0.81,0.15,0.23,9.8,0,9999,38.13464,-85.78611,3570,7/25/2017,5:34:12,797,197.7,197.7,207.52,25.68,25.68,1433504,4179,101,27.83,100212.77,62.42,93.01
7037014,343.38,1,-1.56,0.37,0.62,1.4,0.17,0.26,9.8,343.8,1,-1.51,0.42,0.52,0.2,0.17,0.26,9.8,0,9999,38.13464,-85.78611,3571,7/25/2017,5:34:12,792,197.7,197.7,207.52,25.68,25.68,1433620,4179,101,27.83,100210.03,62.43,93.24
7037891,332.19,0.75,-2,0.4,2.03,1.84,0.13,0.34,9.79,333.6,0.83,-1.97,0.58,1.53,-0.57,0.14,0.34,9.79,0,9999,38.13464,-85.78611,3572,7/25/2017,5:34:13,718,197.7,197.7,207.52,25.68,25.68,1433776,4179,101,27.83,100211,62.42,93.16
7038767,319.62,-0.19,-2.06,-0.48,1.3,-0.8,-0.03,0.36,9.79,320.43,-0.14,-2.06,-0.4,1.25,-0.17,-0.03,0.36,9.79,0,9999,38.13464,-85.78611,3573,7/25/2017,5:34:14,529,197.7,197.7,207.52,25.68,25.68,1433932,4179,101,27.82,100207.45,62.52,93.46
7039657,316.12,-0.19,-2.19,-0.17,0.56,-1.2,-0.03,0.37,9.79,316.16,-0.19,-2.18,-0.4,0.88,-0.55,-0.03,0.37,9.79,0,9999,38.13464,-85.78611,3574,7/25/2017,5:34:15,468,197.7,197.7,207.52,25.68,25.68,1434088,4179,101,27.83,100209.62,62.53,93.28
7040565,316.12,-0.06,-1.94,-0.17,0.26,0.31,-0.01,0.33,9.8,316.12,-0.06,-1.94,-0.21,0.18,0.15,-0.01,0.33,9.8,0,9999,38.13464,-85.78611,3575,7/25/2017,5:34:16,226,197.7,197.7,207.52,25.68,25.68,1434403,4179,101,27.83,100208.67,62.57,93.36
7041506,316.12,-0.06,-2,-0.2,0.06,0.66,-0.01,0.34,9.8,316.12,-0.06,-2,-0.17,0.18,0.19,-0.01,0.34,9.8,0,9999,38.13464,-85.78611,3576,7/25/2017,5:34:17,338,197.7,197.7,207.52,25.68,25.68,1434559,4179,101,27.83,100204.98,62.57,93.67
7042424,316.12,-0.06,-2,-0.19,0.09,-0.37,-0.01,0.34,9.8,316.12,-0.06,-2,-0.18,0.12,-0.2,-0.01,0.34,9.8,0,9999,38.13464,-85.78611,3577,7/25/2017,5:34:18,193,197.7,197.7,207.52,25.68,25.68,1434715,4179,101,27.83,100208.12,62.64,93.41
7043361,316.12,-0.12,-2,-0.14,0.08,-0.57,-0.02,0.34,9.8,316.12,-0.12,-2,-0.18,0.14,-0.15,-0.02,0.34,9.8,0,9999,38.13464,-85.78611,3578,7/25/2017,5:34:19,198,197.7,197.7,207.52,25.68,25.68,1434871,4179,101,27.84,100207.53,62.75,93.45
7044303,316.12,-0.12,-2.06,0.03,0.02,0.57,-0.02,0.35,9.8,316.12,-0.12,-2.06,-0.14,0.15,0,-0.02,0.35,9.8,0,9999,38.13464,-85.78611,3579,7/25/2017,5:34:20,122,197.7,197.7,207.52,25.68,25.68,1435027,4179,101,27.84,100208.49,62.79,93.37
7045222,316.12,-0.19,-2.06,-0.03,0.14,0.46,-0.03,0.35,9.8,316.12,-0.19,-2.06,-0.14,0.14,0.13,-0.03,0.35,9.8,0,9999,38.13464,-85.78611,3579,7/25/2017,5:34:21,1039,197.7,197.7,207.52,25.68,25.68,1435187,4179,101,27.84,100206.57,62.84,93.54
7046144,316.12,-0.19,-2.06,-0.14,0.06,0.53,-0.03,0.35,9.8,316.12,-0.19,-2.06,-0.18,0.15,-0.08,-0.03,0.35,9.8,0,9999,38.13464,-85.78611,3580,7/25/2017,5:34:22,795,197.7,197.7,207.52,25.68,25.68,1435430,4179,101,27.84,100215.18,62.84,92.81
7047041,316.12,-0.19,-2.06,-0.13,0.32,-0.79,-0.03,0.35,9.8,316.12,-0.19,-2.06,-0.16,0.17,-0.11,-0.03,0.35,9.8,0,9999,38.13464,-85.78611,3581,7/25/2017,5:34:22,863,197.7,197.7,207.52,25.68,25.68,1435498,4179,101,27.85,100211.48,62.86,93.12
7047966,316.12,-0.19,-2.06,-0.25,0.34,-0.77,-0.03,0.36,9.79,316.12,-0.19,-2.06,-0.17,0.17,-0.14,-0.03,0.36,9.79,0,9999,38.13464,-85.78611,3582,7/25/2017,5:34:23,799,197.7,197.7,207.52,25.68,25.68,1435654,4179,101,27.85,100205.06,62.88,93.66
7048877,316.12,-0.19,-2.06,-0.14,0.02,0.52,-0.03,0.36,9.79,316.12,-0.19,-2.06,-0.13,0.09,0.25,-0.03,0.36,9.79,0,9999,38.13464,-85.78611,3583,7/25/2017,5:34:24,695,197.7,197.7,207.52,25.68,25.68,1435810,4179,101,27.84,100206.98,62.92,93.5
7049785,316.12,-0.19,-2.12,-0.16,0.04,0.07,-0.03,0.36,9.79,316.12,-0.19,-2.12,-0.14,0.1,0.05,-0.03,0.36,9.79,0,9999,38.13464,-85.78611,3584,7/25/2017,5:34:25,608,197.7,197.7,207.52,25.68,25.68,1435966,4179,101,27.85,100205.84,62.9,93.6
7050673,316.12,-0.19,-2.12,-0.21,0.17,0.39,-0.03,0.36,9.79,316.12,-0.19,-2.12,-0.17,0.14,0.02,-0.03,0.36,9.79,0,9999,38.13464,-85.78611,3585,7/25/2017,5:34:26,327,197.7,197.7,207.52,25.68,25.68,1436281,4179,101,27.85,100205.84,62.91,93.6
7051570,316.12,-0.19,-2.12,-0.28,0.23,-0.73,-0.04,0.36,9.79,316.12,-0.19,-2.12,-0.17,0.13,-0.07,-0.04,0.36,9.79,0,9999,38.13464,-85.78611,3586,7/25/2017,5:34:27,389,197.7,197.7,207.52,25.68,25.68,1436437,4179,101,27.86,100206.25,62.94,93.56
7052468,316.12,-0.25,-2.12,-0.02,-0.11,0.71,-0.04,0.37,9.79,316.12,-0.22,-2.12,-0.12,0.12,0.2,-0.04,0.36,9.79,0,9999,38.13464,-85.78611,3587,7/25/2017,5:34:28,294,197.7,197.7,207.52,25.68,25.68,1436593,4179,101,27.85,100206.83,62.93,93.51
7053357,316.12,-0.25,-2.12,-0.06,0.12,0.07,-0.04,0.37,9.79,316.12,-0.25,-2.12,-0.15,0.14,0.07,-0.04,0.37,9.79,0,9999,38.13464,-85.78611,3588,7/25/2017,5:34:29,179,197.7,197.7,207.52,25.68,25.68,1436749,4179,101,27.85,100207.2,62.93,93.48
