TimeMilliseconds,Heading,Pitch,Roll,Lx,Ly,Lz,Lmag,Gx,Gy,Gz,GpsAltitudeIsValid,GpsAltitudeIsUpdated,GpsAltitudeAge,GpsAltitudeMeters,GpsCourseIsValid,GpsCourseIsUpdated,GpsCourseAge,GpsCourseDeg,GpsDateIsValid,GpsDateIsUpdated,Date Age,GpsTimeIsValid,GpsTimeIsUpdated,GpsTimeAge,Iso8601,HdopIsValid,HdopIsUpdated,HdopAge,HDOP (Horizontal Dilution of Precision),LocationIsVaLid,LocationIsUpdated,Fix Age,LocationLat,LocationLng,LocationRawLatBillionths,LocationRawLngBillionths,SatellitesTrackingIsValid,SatellitesTrackingIsUpdated,SatellitesTrackingAge,GpsSatellitesTrackingValue,GpsSpeedIsValid,GpsSpeedIsUpdated,GpsSpeedAge,Vehicle Speed (knots),Characters Received,Sentences Received,# Checksum Failures,GpsPassedChecksums,Ambient Temperature (*Celcius),Ambient Pressure (Pascal) [filtered],Relative Humidity (%),Altitude (meters) [filtered],Phase
8111328,39.86,-4.47,-49.59,-0.01,0.45,2.56,2.599,0.1,-7.81,4.74,,,,0,,,,,,,507,,,,2017-08-05T23:17:28Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1295951,0,61,,40.55,91529.73,17.22,849.44,3
8111353,45.59,-7.7,-46.82,-0.84,0.72,3.01,3.207,0.54,-7.55,5.15,,,,0,,,,,,,531,,,,2017-08-05T23:17:28Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1295951,0,61,,40.55,91529.78,17.22,849.43,3
8111381,51.51,-10.61,-44.71,-3.11,0.78,3.29,4.594,0.96,-7.3,5.49,,,,0,,,,,,,563,,,,2017-08-05T23:17:28Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1295951,0,61,,40.55,91549.39,17.21,847.66,3
8111411,57.31,-12.89,-43.31,-5.48,0.63,3.35,6.454,1.33,-7.09,5.77,,,,0,,,,,,,591,,,,2017-08-05T23:17:28Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1295951,0,61,,40.55,91565.45,17.21,846.21,3
8111437,62.53,-14.32,-42.44,-7.68,0.85,3.53,8.495,1.62,-6.92,6,,,,0,,,,,,,616,,,,2017-08-05T23:17:28Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1295951,0,61,,40.54,91605.35,17.21,842.61,3
8111466,67.1,-14.97,-41.68,-9.51,2.31,4.2,10.650,1.82,-6.77,6.22,,,,0,,,,,,,646,,,,2017-08-05T23:17:28Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1295951,0,61,,40.54,91638.02,17.21,839.66,3
8111492,70.38,-15.28,-40.64,-10.6,3.68,4.81,12.208,1.98,-6.61,6.42,,,,0,,,,,,,670,,,,2017-08-05T23:17:28Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1295951,0,61,,40.54,91664.79,17.21,837.24,3
8111520,71.78,-15.65,-38.71,-11.8,6.05,6.78,14.893,2.13,-6.38,6.66,,,,0,,,,,,,700,,,,2017-08-05T23:17:28Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1295951,0,61,,40.54,91696.71,17.23,834.36,3
8111546,70.65,-16.53,-35.72,-10.99,9.01,8.6,16.611,2.28,-6.09,6.9,,,,0,,,,,,,725,,,,2017-08-05T23:17:28Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1295951,0,61,,40.54,91722.86,17.23,832,3
8111575,65.13,-18.4,-30.87,-10.52,10.17,9.72,17.566,2.5,-5.53,7.22,,,,0,,,,,,,755,,,,2017-08-05T23:17:28Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1295951,0,61,,40.54,91748.23,17.23,829.71,3
8111601,56.09,-20.06,-24.92,-9.93,10.22,10.14,17.489,2.67,-4.88,7.54,,,,0,,,,,,,779,,,,2017-08-05T23:17:28Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1295951,0,61,,40.54,91769.02,17.23,827.84,3
8111625,43.64,-20.55,-18.38,-9.35,9.97,10.8,17.420,2.7,-4.14,7.86,,,,0,,,,,,,805,,,,2017-08-05T23:17:28Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1295951,0,61,,40.54,91786.04,17.23,826.3,3
8111655,27.69,-19.2,-12.01,-9.16,11.81,8.17,17.033,2.61,-3.46,8.17,,,,0,,,,,,,834,,,,2017-08-05T23:17:28Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1295951,0,61,,40.54,91812.76,17.28,823.89,3
8111680,10.83,-16.02,-6.32,-7.01,10.62,7.01,14.528,2.32,-2.8,8.45,,,,0,,,,,,,859,,,,2017-08-05T23:17:28Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1295951,0,61,,40.54,91834.63,17.28,821.92,3
8111709,-7.41,-10.56,-2.21,-4.76,9.01,5.9,11.775,1.82,-2.3,8.7,,,,0,,,,,,,888,,,,2017-08-05T23:17:28Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1295975,0,61,,40.54,91861.25,17.31,819.52,3
8111734,-24.84,-4.19,-1.37,-2.78,8.16,4.72,9.828,1.24,-2.08,8.87,,,,0,,,,,,,915,,,,2017-08-05T23:17:29Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1295999,0,61,,40.54,91883.05,17.31,817.55,3
8111765,-42.33,1.37,-4.13,-1.04,10.06,1.62,10.243,0.76,-2.15,8.96,,,,0,,,,,,,945,,,,2017-08-05T23:17:29Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1296031,0,61,,40.54,91900.9,17.31,815.95,3
8111791,-58.97,4.09,-8.97,-0.03,11.23,0.5,11.241,0.47,-2.35,9,,,,0,,,,,,,970,,,,2017-08-05T23:17:29Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1296055,0,61,,40.54,91906.02,17.29,815.48,3
8111816,-75.22,3.37,-14.41,0.51,10.9,-1.1,10.967,0.49,-2.64,8.99,,,,0,,,,,,,5,,,,2017-08-05T23:17:29Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1296079,0,61,,40.54,91910.21,17.29,815.1,3
8111845,-91.61,-0.95,-19.36,4.02,9.97,-1.1,10.806,0.72,-2.89,8.95,,,,0,,,,,,,34,,,,2017-08-05T23:17:29Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1296107,0,61,,40.54,91913.64,17.29,814.79,3
8111870,-105.21,-6.91,-22.62,6.28,8.03,0.58,10.211,1.19,-3.06,8.85,,,,0,,,,,,,59,,,,2017-08-05T23:17:29Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1296107,0,61,,40.54,91929.05,17.36,813.41,3
8111902,-114.87,-13.08,-25.02,7.11,5.63,1.77,9.240,1.74,-3.22,8.68,,,,0,,,,,,,90,,,,2017-08-05T23:17:29Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1296107,0,61,,40.54,91941.66,17.36,812.27,3
8111926,-120.05,-18.06,-27.52,5.78,4.19,1.95,7.400,2.27,-3.47,8.43,,,,0,,,,,,,116,,,,2017-08-05T23:17:29Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1296107,0,61,,40.55,91958.6,17.38,810.74,3
8111956,-120.96,-21.49,-31.41,4.9,2.22,3.01,6.164,2.7,-3.86,8.09,,,,0,,,,,,,145,,,,2017-08-05T23:17:29Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1296107,0,61,,40.55,91972.48,17.38,809.49,3
8111980,-118.78,-22.85,-36.65,2.6,0.28,4.65,5.335,2.96,-4.34,7.72,,,,0,,,,,,,171,,,,2017-08-05T23:17:29Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1296107,0,61,,40.55,91983.85,17.38,808.47,3
8112012,-114.05,-20.95,-43.8,-0.48,0.32,5.81,5.839,2.9,-4.99,7.24,,,,0,,,,,,,203,,,,2017-08-05T23:17:29Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1296107,0,61,,40.55,92001.78,17.35,806.86,3
8112041,-109.14,-15.7,-51.37,-2.12,1.68,7.34,7.823,2.49,-5.69,6.69,,,,0,,,,,,,229,,,,2017-08-05T23:17:29Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1296107,0,61,,40.55,92016.48,17.35,805.53,3
8112065,-105.93,-8.66,-57.83,-1.08,3.55,8.51,9.284,1.79,-6.31,6.07,,,,0,,,,,,,255,,,,2017-08-05T23:17:29Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1296107,0,61,,40.55,91988.03,17.38,808.1,3
8112095,-104.84,-0.9,-63.28,0.69,4.45,8.64,9.743,1.05,-6.82,5.46,,,,0,,,,,,,284,,,,2017-08-05T23:17:29Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1296107,0,61,,40.55,91964.73,17.38,810.19,3
8112119,-105.43,5.56,-67.74,3.03,4.63,8.01,9.735,0.31,-7.23,4.85,,,,0,,,,,,,309,,,,2017-08-05T23:17:29Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1296107,0,61,,40.55,91945.65,17.38,811.91,3
8112148,-107.16,10.03,-71.6,6.07,3.38,7.75,10.408,-0.31,-7.58,4.25,,,,0,,,,,,,336,,,,2017-08-05T23:17:29Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1296107,0,61,,40.55,91930.09,17.36,813.31,3
8112172,-109.53,12.88,-75.09,7.24,3.38,6.67,10.408,-0.81,-7.88,3.71,,,,0,,,,,,,364,,,,2017-08-05T23:17:29Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1296107,0,61,,40.55,91917.34,17.36,814.46,3
8112204,-111.8,14.31,-78.05,8.61,2.64,5.67,10.642,-1.18,-8.14,3.21,,,,0,,,,,,,392,,,,2017-08-05T23:17:29Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1296107,0,61,,40.55,91916.66,17.36,814.52,3
8112228,-113.75,14.87,-80.6,9.35,2.35,4.59,10.678,-1.45,-8.37,2.75,,,,0,,,,,,,416,,,,2017-08-05T23:17:29Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1296107,0,61,,40.55,91916.1,17.36,814.57,3
8112252,-115.16,15.19,-82.55,8.75,2.86,3.71,9.925,-1.66,-8.56,2.35,,,,0,,,,,,,440,,,,2017-08-05T23:17:29Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1296107,0,61,,40.55,91915.64,17.36,814.61,3
8112280,-116.2,15.4,-84.01,7.54,3.21,3.09,8.758,-1.84,-8.72,2.02,,,,0,,,,,,,472,,,,2017-08-05T23:17:29Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1296107,0,61,,40.55,91930.95,17.41,813.23,3
8112308,-116.95,15.58,-84.99,5.87,3.22,2.36,7.099,-2,-8.84,1.74,,,,0,,,,,,,496,,,,2017-08-05T23:17:29Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1296107,0,61,,40.55,91943.48,17.41,812.11,3
8112336,-117.54,15.78,-85.52,5.66,3.56,1.46,6.844,-2.13,-8.94,1.53,,,,0,,,,,,,526,,,,2017-08-05T23:17:29Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1296107,0,61,,40.55,91953.74,17.41,811.18,3
8112362,-118.04,16.01,-85.63,5.29,3.35,1.08,6.354,-2.24,-9.02,1.37,,,,0,,,,,,,553,,,,2017-08-05T23:17:29Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1296107,0,61,,40.55,91928.53,17.41,813.45,3
8112393,-118.44,16.21,-85.45,5.45,1.5,-0.13,5.654,-2.35,-9.08,1.26,,,,0,,,,,,,582,,,,2017-08-05T23:17:29Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1296107,0,61,,40.55,91907.88,17.41,815.31,3
8112418,-118.67,16.28,-85.07,5.55,-0.94,-1.06,5.728,-2.42,-9.13,1.2,,,,0,,,,,,,606,,,,2017-08-05T23:17:29Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1296107,0,61,,40.55,91882.34,17.41,817.62,3
8112442,-118.7,16.15,-84.79,5.83,-3.19,-2.05,6.955,-2.47,-9.18,1.16,,,,0,,,,,,,630,,,,2017-08-05T23:17:29Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1296107,0,61,,40.55,91861.43,17.41,819.5,3
8112470,-118.34,15.54,-84.87,7.15,-4.81,-2.45,8.959,-2.46,-9.23,1.09,,,,0,,,,,,,661,,,,2017-08-05T23:17:29Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1296107,0,61,,40.55,91844.3,17.41,821.04,3
8112497,-117.48,14.36,-85.39,7.45,-4.13,-2.12,8.778,-2.37,-9.29,0.99,,,,0,,,,,,,685,,,,2017-08-05T23:17:29Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1296107,0,61,,40.54,91836.49,17.4,821.75,3
8112526,-115.77,12.42,-86.24,9.79,-4.47,0.82,10.793,-2.18,-9.37,0.86,,,,0,,,,,,,715,,,,2017-08-05T23:17:29Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1296107,0,61,,40.54,91830.11,17.4,822.32,3
8112551,-113.11,9.96,-87.2,10.88,-4.98,4.7,12.856,-1.94,-9.44,0.72,,,,0,,,,,,,739,,,,2017-08-05T23:17:29Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1296107,0,61,,40.54,91824.88,17.4,822.79,3
8112579,-108.72,5.53,-88.35,8.34,-4.74,7.05,11.905,-1.5,-9.5,0.54,,,,0,,,,,,,770,,,,2017-08-05T23:17:29Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1296107,0,61,,40.54,91847.4,17.46,820.76,3
8112610,-102.71,-0.45,-89.65,5.55,-3.75,9.56,11.673,-0.86,-9.51,0.31,,,,0,,,,,,,802,,,,2017-08-05T23:17:29Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1296107,0,61,,40.54,91865.84,17.46,819.1,3
8112644,-95.48,-6.3,-91.15,0.84,-2.78,10.84,11.222,-0.18,-9.47,0.06,,,,0,,,,,,,832,,,,2017-08-05T23:17:29Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1296107,0,61,,40.54,91908.84,17.46,815.23,3
8112668,-87.68,-10.36,-92.71,-1.85,-1.92,10.35,10.688,0.4,-9.43,-0.17,,,,0,,,,,,,857,,,,2017-08-05T23:17:29Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1296107,0,61,,40.54,91944.04,17.46,812.06,3
8112692,-80.67,-12.65,-94.05,-3.5,-1.32,9.34,10.061,0.83,-9.41,-0.37,,,,0,,,,,,,880,,,,2017-08-05T23:17:29Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1296107,0,61,,40.54,91972.88,17.46,809.46,3
8112721,-73.66,-13.87,-94.8,-5.07,-1.81,8.16,9.776,1.17,-9.4,-0.5,,,,0,,,,,,,912,,,,2017-08-05T23:17:29Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1296131,0,61,,40.54,92005.81,17.51,806.5,3
8112748,-67.01,-14.52,-94.84,-4.3,-0.78,7.34,8.542,1.44,-9.4,-0.56,,,,0,,,,,,,936,,,,2017-08-05T23:17:30Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1296155,0,61,,40.54,92032.78,17.51,804.07,3
8112772,-61.1,-14.85,-94.24,-4.02,0,6.58,7.711,1.66,-9.4,-0.57,,,,0,,,,,,,963,,,,2017-08-05T23:17:30Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1296179,0,61,,40.53,92058.2,17.47,801.78,3
8112798,-55.84,-15.02,-93.05,-2.01,0.87,5.58,5.994,1.84,-9.41,-0.48,,,,0,,,,,,,986,,,,2017-08-05T23:17:30Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1296203,0,61,,40.53,92079.02,17.47,799.91,3
8112822,-50.89,-15.03,-91.3,0.11,1.19,4.94,5.082,1.98,-9.42,-0.35,,,,0,,,,,,,7,,,,2017-08-05T23:17:30Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1296227,0,61,,40.53,92096.08,17.47,798.37,3
8112846,-46.35,-14.96,-89.32,1.48,1.43,4.46,4.912,2.09,-9.42,-0.13,,,,0,,,,,,,28,,,,2017-08-05T23:17:30Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1296247,0,61,,40.52,92105.3,17.51,797.54,3
8112867,-42.01,-14.86,-87.13,1.94,1.7,4.19,4.920,2.17,-9.41,0.12,,,,0,,,,,,,49,,,,2017-08-05T23:17:30Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1296263,0,61,,40.52,92112.87,17.51,796.86,3
8112891,-37.46,-14.76,-84.55,1.37,1.77,4.06,4.636,2.24,-9.39,0.42,,,,0,,,,,,,73,,,,2017-08-05T23:17:30Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1296263,0,61,,40.52,92119.06,17.51,796.3,3
8112911,-32.76,-14.75,-81.57,0.7,1.82,3.92,4.378,2.3,-9.35,0.75,,,,0,,,,,,,97,,,,2017-08-05T23:17:30Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1296263,0,61,,40.52,92126.02,17.53,795.68,3
8112938,-28.25,-15.31,-78.45,-0.98,0.53,4.08,4.229,2.41,-9.27,1.13,,,,0,,,,,,,121,,,,2017-08-05T23:17:30Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1296263,0,61,,40.52,92131.72,17.53,795.17,3
8112959,-24.39,-16.63,-75.55,0.18,-0.97,5.33,5.421,2.58,-9.16,1.49,,,,0,,,,,,,144,,,,2017-08-05T23:17:30Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1296263,0,61,,40.52,92136.38,17.53,794.75,3
8112987,-20.63,-19.36,-72.72,0.59,-1.39,7.57,7.719,2.87,-8.99,1.84,,,,0,,,,,,,170,,,,2017-08-05T23:17:30Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1296263,0,61,,40.51,92146.18,17.57,793.86,3
8113008,-17.25,-22.3,-70.39,0.53,0.57,8.87,8.904,3.2,-8.78,2.13,,,,0,,,,,,,191,,,,2017-08-05T23:17:30Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1296263,0,61,,40.51,92154.21,17.57,793.14,3
8113030,-13.96,-24.82,-68.38,0.91,1.56,9.61,9.778,3.51,-8.58,2.4,,,,0,,,,,,,215,,,,2017-08-05T23:17:30Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1296263,0,61,,40.51,92160.78,17.57,792.55,3
8113058,-9.88,-26.84,-66.34,-0.02,2.25,10.34,10.582,3.8,-8.37,2.67,,,,0,,,,,,,241,,,,2017-08-05T23:17:30Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1296263,0,61,,40.51,92176.61,17.57,791.13,3
8113080,-5.73,-28.14,-64.56,-0.67,1.78,10.3,10.474,4.03,-8.19,2.91,,,,0,,,,,,,265,,,,2017-08-05T23:17:30Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1296263,0,61,,40.51,92189.57,17.57,789.96,3
8113113,-0.88,-29.58,-62.46,-2.3,1.03,9.74,10.061,4.28,-7.96,3.17,,,,0,,,,,,,297,,,,2017-08-05T23:17:30Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1296263,0,61,,40.51,92200.19,17.57,789.01,3
8113141,3.24,-31.59,-60.33,-4.1,-0.21,8.39,9.341,4.54,-7.72,3.39,,,,0,,,,,,,324,,,,2017-08-05T23:17:30Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1296263,0,61,,40.51,92217.69,17.59,787.44,3
8113170,6.33,-34.61,-57.77,-4.63,-2.62,6.1,8.094,4.89,-7.39,3.58,,,,0,,,,,,,356,,,,2017-08-05T23:17:30Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1296263,0,61,,40.51,92232.03,17.59,786.15,3
8113197,8.2,-38.64,-54.93,-1.41,-4.81,3.26,5.979,5.3,-6.96,3.72,,,,0,,,,,,,380,,,,2017-08-05T23:17:30Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1296263,0,61,,40.51,92261.65,17.63,783.49,3
8113222,9.1,-43.48,-52.26,3.85,-5.32,0.66,6.600,5.74,-6.5,3.8,,,,0,,,,,,,407,,,,2017-08-05T23:17:30Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1296263,0,61,,40.51,92285.91,17.63,781.31,3
8113248,9.82,-48.91,-50.03,7.18,-2.6,-1.41,7.765,6.23,-5.95,3.74,,,,0,,,,,,,431,,,,2017-08-05T23:17:30Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1296263,0,61,,40.51,92305.78,17.63,779.53,3
8113272,11.71,-54.63,-48.74,8.9,0.91,-2.21,9.215,6.74,-5.38,3.52,,,,0,,,,,,,457,,,,2017-08-05T23:17:30Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1296263,0,61,,40.51,92339.17,17.63,776.53,3
8113308,17.76,-60.41,-49.96,8.31,4.55,-0.78,9.506,7.2,-4.89,3.17,,,,0,,,,,,,491,,,,2017-08-05T23:17:30Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1296263,0,61,,40.51,92366.52,17.63,774.08,3
8113333,28.88,-64.66,-55.19,7.14,6.74,2.15,10.051,7.57,-4.58,2.72,,,,0,,,,,,,518,,,,2017-08-05T23:17:30Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1296263,0,61,,40.51,92399.44,17.63,771.12,3
8113366,48.68,-66.56,-67.06,5.82,7.16,5.47,10.727,7.81,-4.51,2.19,,,,0,,,,,,,549,,,,2017-08-05T23:17:30Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1296263,0,61,,40.51,92426.39,17.63,768.71,3
8113391,68.93,-66.05,-79.6,5.15,7.7,8.29,12.431,7.94,-4.56,1.67,,,,0,,,,,,,573,,,,2017-08-05T23:17:30Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1296263,0,61,,40.51,92448.46,17.63,766.73,3
8113419,89.78,-63.65,-91.49,4.63,7.96,10.74,14.147,7.95,-4.72,1.1,,,,0,,,,,,,604,,,,2017-08-05T23:17:30Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1296263,0,61,,40.5,92462.2,17.66,765.49,3
8113448,109.27,-60.39,-100.8,3.81,7.96,12.84,15.580,7.89,-4.92,0.52,,,,0,,,,,,,630,,,,2017-08-05T23:17:30Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1296263,0,61,,40.5,92473.44,17.66,764.49,3
8113471,126.06,-56.9,-106.96,2.07,7.3,14.43,16.303,7.79,-5.11,-0.01,,,,0,,,,,,,657,,,,2017-08-05T23:17:30Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1296263,0,61,,40.5,92482.65,17.66,763.66,3
8113503,140.51,-53.43,-110.46,1.01,6.03,15.49,16.653,7.65,-5.33,-0.49,,,,0,,,,,,,686,,,,2017-08-05T23:17:30Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1296263,0,61,,40.5,92491.33,17.66,762.88,3
8113528,154.14,-50.42,-111.98,-0.07,3.88,16.57,17.018,7.5,-5.55,-0.87,,,,0,,,,,,,711,,,,2017-08-05T23:17:30Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1296263,0,61,,40.5,92498.43,17.66,762.24,3
8113557,167.38,-48.9,-112.34,0.94,-0.43,16.83,16.862,7.42,-5.69,-1.16,,,,0,,,,,,,739,,,,2017-08-05T23:17:30Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1296263,0,61,,40.5,92505.82,17.69,761.58,3
8113580,-179.51,-49.69,-113.02,2.41,-3.86,16.26,16.885,7.43,-5.71,-1.42,,,,0,,,,,,,766,,,,2017-08-05T23:17:30Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1296263,0,61,,40.5,92511.88,17.69,761.04,3
8113614,-164.8,-52.75,-115.35,3.19,-5.37,15.61,16.813,7.58,-5.45,-1.71,,,,0,,,,,,,798,,,,2017-08-05T23:17:30Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1296263,0,61,,40.5,92516.84,17.69,760.59,3
8113639,-149.95,-55.68,-119.12,1.2,-6.95,14.75,16.349,7.73,-5.15,-2,,,,0,,,,,,,822,,,,2017-08-05T23:17:30Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1296263,0,61,,40.5,92537.71,17.66,758.72,3
8113663,-136.58,-56.82,-122.78,2.84,-6.03,12.3,13.990,7.82,-4.95,-2.27,,,,0,,,,,,,848,,,,2017-08-05T23:17:30Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1296263,0,61,,40.5,92554.8,17.66,757.19,3
8113696,-125.4,-55.13,-124.95,4.9,-4.21,8.53,10.700,7.77,-4.97,-2.54,,,,0,,,,,,,879,,,,2017-08-05T23:17:30Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1296267,0,61,,40.5,92569.88,17.7,755.84,3
8113720,-116.02,-51.07,-125.63,4.26,-2.16,7.19,8.632,7.61,-5.11,-2.8,,,,0,,,,,,,906,,,,2017-08-05T23:17:30Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1296291,0,61,,40.5,92582.22,17.7,754.74,3
8113752,-108.59,-45.95,-124.83,3.14,0.6,6.69,7.415,7.27,-5.41,-3.03,,,,0,,,,,,,935,,,,2017-08-05T23:17:31Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1296319,0,61,,40.5,92592.33,17.7,753.83,3
8113777,-102.14,-39.54,-122.47,1.87,2.37,7.18,7.789,6.78,-5.85,-3.17,,,,0,,,,,,,959,,,,2017-08-05T23:17:31Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1296343,0,61,,40.5,92599.02,17.69,753.23,3
8113805,-96.42,-32.86,-119.04,1.28,3.18,8.64,9.295,6.14,-6.36,-3.16,,,,0,,,,,,,988,,,,2017-08-05T23:17:31Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1296371,0,61,,40.5,92604.52,17.69,752.74,3
8113830,-90.97,-26.22,-114.86,1.65,4.67,9.6,10.802,5.46,-6.87,-3.04,,,,0,,,,,,,1016,,,,2017-08-05T23:17:31Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1296395,0,61,,40.49,92600.82,17.71,753.07,3
8113864,-84.18,-18.61,-109.35,5.34,3.11,13.42,14.774,4.62,-7.39,-2.64,,,,0,,,,,,,6,,,,2017-08-05T23:17:31Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1296427,0,61,,40.49,92597.79,17.71,753.34,3
8113889,-76.03,-12.52,-103.75,7.42,2.39,16.05,17.843,3.88,-7.82,-2.18,,,,0,,,,,,,30,,,,2017-08-05T23:17:31Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1296437,0,61,,40.49,92595.31,17.71,753.56,3
8113914,-66.2,-8.45,-97.99,11.21,0.87,18.71,21.829,3.3,-8.17,-1.6,,,,0,,,,,,,55,,,,2017-08-05T23:17:31Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1296437,0,61,,40.49,92578.29,17.72,755.09,3
